-0.0099510498046875,-2.0742636058267485e-19,3.611118645726067e-35
-0.010061764265668094,1.6369411891466007e-19,0.0026960416094180934
-0.009121466931450984,-1.291460546766791e-19,0.0055605538455134745
-0.010061764265668089,-4.19042279543245e-19,0.0026960416094180934
-0.010068850167485245,0.0017275415737352511,0.004170654296874999
-0.008695097351680729,0.0021172641187232276,0.006577833232957502
-0.00912146693145098,-7.026667693066455e-19,0.0055605538455134745
-0.008695097351680729,0.0021172641187232294,0.006577833232957503
-0.007365722656249999,0.003682861328124999,0.007365722656249999
0.0015254911104487638,-0.008891213766698762,-0.0036828613281249993
-0.009371375139234734,0.003344605063660656,-0.0023145385181759194
0.005996920347145981,-0.008786042297598357,-0.0012595841042351346
-0.009371375139234738,0.003344605063660657,-0.0023145385181759176
-0.0098046875,0.00490234375,0.0
-0.008525829313053394,0.006950319736237936,0.0015755095768154618
-0.008786042297598351,-0.001259584104235134,0.005996920347145983
-0.008296641586450583,0.006763484189686213,0.0015331573967643725
